Epoch,Train Loss,Test Loss,Test Accuracy,Test F1 Score
54,0.138476104106891,0.1613394734830342,0.9579363859864782,"[0.95903058 0.96499033 0.97206434 0.94045961 0.97218911 0.95867769
 0.95766129 0.95018963 0.94897647 0.92536408]"
55,0.13852860186781085,0.1702070030204599,0.9559388444990781,"[0.95181066 0.96733816 0.97213548 0.93718107 0.970012   0.95735201
 0.94924486 0.95530587 0.9410687  0.91666667]"
56,0.13813240651482617,0.16536363199371534,0.9575522433927474,"[0.95361991 0.967975   0.97360492 0.93975482 0.97132616 0.95882227
 0.94770916 0.96035679 0.94197114 0.92057651]"
57,0.139104015020168,0.16609903381016625,0.9574370006146281,"[0.95480226 0.96702867 0.97169698 0.93977591 0.97140588 0.95679797
 0.95247674 0.95956066 0.9448675  0.92034314]"
58,0.1421338890608229,0.17250719651598173,0.9550169022741242,"[0.945758   0.96450693 0.97157434 0.93610963 0.97027348 0.95546218
 0.95379206 0.95550584 0.93872695 0.91997557]"
59,0.13747395169542306,0.16163862692266612,0.9579748002458512,"[0.95556185 0.96640316 0.96864942 0.94257703 0.97149691 0.95930845
 0.95758192 0.95600298 0.94494315 0.9273399 ]"
60,0.13640162933000025,0.16508297342749814,0.9567839582052858,"[0.95232722 0.96560585 0.9704398  0.93704348 0.96950241 0.95455497
 0.95638945 0.95992034 0.94743202 0.92452258]"
61,0.1379413231227882,0.1653886026100066,0.9566303011677935,"[0.95531854 0.96559098 0.97025666 0.9414829  0.97123587 0.95565032
 0.95128654 0.94612622 0.94348602 0.93283582]"
62,0.13923494200296402,0.15690881559612674,0.9587430854333129,"[0.95451961 0.96798271 0.97127749 0.94166958 0.97370518 0.9573339
 0.95390071 0.95905279 0.94721056 0.92861538]"
63,0.13821253816036122,0.15797481162802127,0.9592040565457898,"[0.95585303 0.96991081 0.97092744 0.94222068 0.97468607 0.95559805
 0.95606327 0.95784485 0.95117541 0.92421442]"
64,0.13785425855421288,0.16499473792789865,0.9566687154271666,"[0.94990204 0.96680784 0.9704398  0.93787504 0.97147417 0.95538721
 0.95502779 0.95863625 0.94588939 0.92013362]"
65,0.13862689775627265,0.1595695007319969,0.9584741856177013,"[0.95711835 0.96845611 0.97324131 0.94277266 0.96819788 0.95765747
 0.95235682 0.95731557 0.94418748 0.92806856]"
66,0.13934269840229588,0.16898380106483307,0.9561309157959434,"[0.9506347  0.96595703 0.97082678 0.93779241 0.97210044 0.95201371
 0.95177985 0.95710723 0.93928571 0.9295087 ]"
67,0.1394621640774749,0.17342620545720022,0.9545175169022742,"[0.94333333 0.96492259 0.97014016 0.93443754 0.97062937 0.95406964
 0.94887938 0.95431727 0.94404332 0.92466586]"
68,0.13716971193507219,0.17859613546470812,0.9531346035648433,"[0.94848311 0.96799529 0.97223233 0.93025732 0.97125749 0.9535865
 0.94889435 0.95773943 0.93449239 0.89601386]"
69,0.13756851877020532,0.16503297853768423,0.9569760295021512,"[0.95516459 0.96608028 0.96868276 0.94255282 0.97139428 0.95560798
 0.9531527  0.95469337 0.94216867 0.92759901]"
70,0.14058111333649495,0.16745721007289152,0.9570144437615242,"[0.94026975 0.96769732 0.97336213 0.94071707 0.96937364 0.95580461
 0.95441954 0.95964348 0.94508147 0.92312461]"
